vessel_id,event_timestamp,arrival_hour,cargo_volume,berth_wait_minutes,port_congestion,weather,previous_delay_hours,crane_available,delayed
V02828,2024-08-23 16:00:00,16,151.0,107.3,High,Rain,1.61,0,1
V02829,2024-08-23 18:00:00,18,2022.3,112.1,Medium,Clear,0.1,1,1
V02830,2024-08-23 20:00:00,20,488.1,43.3,Medium,Clear,1.56,1,1
V02831,2024-08-23 22:00:00,22,1341.3,99.9,High,Clear,0.32,1,0
V02832,2024-08-24 00:00:00,0,1336.7,34.9,Low,Clear,1.07,1,0
V02833,2024-08-24 02:00:00,2,451.9,92.7,High,Rain,0.2,1,0
V02834,2024-08-24 04:00:00,4,1122.0,51.1,Medium,Clear,1.69,1,0
V02835,2024-08-24 06:00:00,6,851.6,0.0,Medium,Clear,1.39,1,0
V02836,2024-08-24 08:00:00,8,1149.4,30.0,Low,Clear,1.06,1,0
V02837,2024-08-24 10:00:00,10,1003.8,60.0,Low,Storm,2.03,1,1
V02838,2024-08-24 12:00:00,12,1438.4,60.9,High,Rain,1.51,0,1
V02839,2024-08-24 14:00:00,14,933.9,58.0,Low,Clear,0.19,1,0
V02840,2024-08-24 16:00:00,16,824.5,39.6,Low,Cloudy,1.99,1,1
V02841,2024-08-24 18:00:00,18,1393.2,45.2,Medium,Rain,1.53,1,1
V02842,2024-08-24 20:00:00,20,1161.2,72.6,Medium,Rain,0.4,1,0
V02843,2024-08-24 22:00:00,22,1229.3,52.0,Low,Clear,0.93,1,0
V02844,2024-08-25 00:00:00,0,600.9,90.5,High,Cloudy,0.58,1,0
V02845,2024-08-25 02:00:00,2,429.6,75.4,Medium,Cloudy,4.07,1,0
V02846,2024-08-25 04:00:00,4,644.5,85.1,High,Clear,0.27,0,1
V02847,2024-08-25 06:00:00,6,620.6,0.0,Low,Clear,0.61,1,0
V02848,2024-08-25 08:00:00,8,1253.8,25.5,Low,Clear,0.87,1,1
V02849,2024-08-25 10:00:00,10,1339.2,4.9,Medium,Clear,1.03,1,1
V02850,2024-08-25 12:00:00,12,830.2,51.4,Low,Clear,0.63,1,0
V02851,2024-08-25 14:00:00,14,1543.9,72.4,Medium,Rain,1.0,1,1
V02852,2024-08-25 16:00:00,16,1515.8,58.5,Low,Rain,1.42,1,0
V02853,2024-08-25 18:00:00,18,1009.5,92.2,High,Clear,0.44,1,0
V02854,2024-08-25 20:00:00,20,530.1,104.2,High,Clear,0.63,0,1
V02855,2024-08-25 22:00:00,22,1608.9,40.6,High,Cloudy,3.43,0,1
V02856,2024-08-26 00:00:00,0,872.5,77.3,High,Clear,2.03,0,0
V02857,2024-08-26 02:00:00,2,956.8,44.6,High,Clear,1.99,1,0
V02858,2024-08-26 04:00:00,4,747.2,41.0,Medium,Rain,0.18,1,1
V02859,2024-08-26 06:00:00,6,499.6,90.4,Medium,Clear,3.85,1,0
V02860,2024-08-26 08:00:00,8,239.1,107.3,High,Clear,0.84,0,0
V02861,2024-08-26 10:00:00,10,1184.8,96.6,High,Cloudy,2.17,1,1
V02862,2024-08-26 12:00:00,12,547.5,75.5,High,Cloudy,1.08,1,0
V02863,2024-08-26 14:00:00,14,2276.8,55.2,High,Clear,0.1,1,1
V02864,2024-08-26 16:00:00,16,411.3,39.7,Low,Cloudy,0.66,1,0
V02865,2024-08-26 18:00:00,18,334.2,107.8,High,Rain,2.05,0,0
V02866,2024-08-26 20:00:00,20,1129.6,90.2,High,Clear,2.1,1,1
V02867,2024-08-26 22:00:00,22,1588.2,10.4,Medium,Cloudy,1.12,1,0
V02868,2024-08-27 00:00:00,0,929.1,82.6,High,Clear,0.26,1,1
V02869,2024-08-27 02:00:00,2,1157.5,2.2,Medium,Clear,2.22,1,0
V02870,2024-08-27 04:00:00,4,100.0,100.1,High,Clear,0.44,1,0
V02871,2024-08-27 06:00:00,6,595.1,17.7,Low,Clear,1.07,1,0
V02872,2024-08-27 08:00:00,8,416.9,49.4,High,Clear,1.49,1,1
V02873,2024-08-27 10:00:00,10,100.0,55.4,Low,Rain,1.61,1,0
V02874,2024-08-27 12:00:00,12,952.6,49.0,Low,Clear,1.45,1,0
V02875,2024-08-27 14:00:00,14,100.0,40.8,Low,Rain,0.37,1,0
V02876,2024-08-27 16:00:00,16,305.0,104.8,Medium,Clear,0.6,1,0
V02877,2024-08-27 18:00:00,18,658.3,50.9,Low,Rain,0.36,1,1
V02878,2024-08-27 20:00:00,20,525.9,63.9,High,Clear,1.72,1,0
V02879,2024-08-27 22:00:00,22,1078.4,63.0,Medium,Clear,1.53,1,0
V02880,2024-08-28 00:00:00,0,1037.5,72.8,High,Cloudy,0.43,1,1
V02881,2024-08-28 02:00:00,2,1302.2,66.7,Low,Rain,1.93,1,1
V02882,2024-08-28 04:00:00,4,1238.6,42.0,Low,Clear,1.92,1,0
V02883,2024-08-28 06:00:00,6,1413.4,89.5,High,Clear,2.46,1,1
V02884,2024-08-28 08:00:00,8,899.1,13.9,Medium,Cloudy,1.49,1,0
V02885,2024-08-28 10:00:00,10,1036.6,51.5,Medium,Cloudy,1.57,1,0
V02886,2024-08-28 12:00:00,12,1130.2,78.6,High,Clear,0.65,0,1
V02887,2024-08-28 14:00:00,14,963.7,54.4,High,Rain,0.81,1,1
V02888,2024-08-28 16:00:00,16,721.3,44.5,Medium,Clear,2.28,0,0
V02889,2024-08-28 18:00:00,18,750.4,90.9,High,Clear,0.52,0,0
V02890,2024-08-28 20:00:00,20,532.1,49.9,Medium,Cloudy,0.39,1,1
V02891,2024-08-28 22:00:00,22,1089.7,14.7,Medium,Storm,1.58,1,1
V02892,2024-08-29 00:00:00,0,857.7,43.2,Medium,Clear,0.07,1,0
V02893,2024-08-29 02:00:00,2,601.6,23.3,Low,Clear,0.49,1,0
V02894,2024-08-29 04:00:00,4,602.0,39.8,Low,Clear,2.54,0,0
V02895,2024-08-29 06:00:00,6,355.3,82.1,High,Cloudy,2.94,1,1
V02896,2024-08-29 08:00:00,8,1340.5,39.7,Medium,Clear,2.1,0,1
V02897,2024-08-29 10:00:00,10,935.4,23.7,Low,Clear,1.03,1,1
V02898,2024-08-29 12:00:00,12,511.7,51.7,Medium,Clear,0.39,1,0
V02899,2024-08-29 14:00:00,14,1263.8,59.1,Low,Rain,0.19,1,0
V02900,2024-08-29 16:00:00,16,647.8,42.0,Low,Clear,0.7,1,0
V02901,2024-08-29 18:00:00,18,267.1,115.6,High,Cloudy,0.2,1,0
V02902,2024-08-29 20:00:00,20,1359.6,78.3,Medium,Clear,3.73,1,1
V02903,2024-08-29 22:00:00,22,658.3,72.4,Low,Clear,0.66,0,0
V02904,2024-08-30 00:00:00,0,716.0,84.2,Medium,Clear,0.74,1,0
V02905,2024-08-30 02:00:00,2,918.5,89.1,Medium,Clear,1.84,1,0
V02906,2024-08-30 04:00:00,4,1414.2,21.2,Medium,Clear,0.15,1,0
V02907,2024-08-30 06:00:00,6,909.0,96.2,High,Clear,0.76,1,0
V02908,2024-08-30 08:00:00,8,360.4,80.5,Medium,Clear,0.95,1,0
V02909,2024-08-30 10:00:00,10,1144.7,85.0,Medium,Clear,0.2,1,0
V02910,2024-08-30 12:00:00,12,681.8,30.7,Medium,Clear,0.36,1,0
V02911,2024-08-30 14:00:00,14,1749.6,66.4,Medium,Clear,0.53,1,0
V02912,2024-08-30 16:00:00,16,899.5,36.9,Low,Clear,2.17,1,0
V02913,2024-08-30 18:00:00,18,100.0,81.2,Low,Clear,2.87,1,0
V02914,2024-08-30 20:00:00,20,1060.8,45.3,High,Cloudy,1.42,1,1
V02915,2024-08-30 22:00:00,22,1775.1,30.8,Medium,Rain,0.89,1,1
V02916,2024-08-31 00:00:00,0,1609.2,4.7,Medium,Cloudy,2.54,1,1
V02917,2024-08-31 02:00:00,2,1723.9,38.6,Low,Clear,1.94,0,1
V02918,2024-08-31 04:00:00,4,441.1,136.6,High,Storm,4.59,1,0
V02919,2024-08-31 06:00:00,6,1310.5,33.9,Low,Storm,0.12,1,1
V02920,2024-08-31 08:00:00,8,575.1,52.5,Medium,Clear,0.98,1,0
V02921,2024-08-31 10:00:00,10,1000.9,93.8,High,Clear,0.56,1,0
V02922,2024-08-31 12:00:00,12,327.2,47.1,Medium,Cloudy,0.15,1,0
V02923,2024-08-31 14:00:00,14,610.0,89.2,High,Storm,0.99,1,1
V02924,2024-08-31 16:00:00,16,595.7,44.8,Low,Rain,4.25,1,0
V02925,2024-08-31 18:00:00,18,1304.3,28.9,Medium,Cloudy,0.29,0,0
V02926,2024-08-31 20:00:00,20,1260.3,77.6,High,Cloudy,5.86,1,1
V02927,2024-08-31 22:00:00,22,1024.6,68.5,Medium,Storm,1.98,1,1
V02928,2024-09-01 00:00:00,0,292.3,73.2,Medium,Clear,2.62,1,0
V02929,2024-09-01 02:00:00,2,759.8,82.5,Medium,Clear,2.61,1,0
V02930,2024-09-01 04:00:00,4,564.2,88.4,High,Rain,1.42,0,1
V02931,2024-09-01 06:00:00,6,1291.4,88.9,High,Clear,0.65,0,1
V02932,2024-09-01 08:00:00,8,1430.2,68.8,Medium,Clear,0.19,1,1
V02933,2024-09-01 10:00:00,10,1375.4,65.1,High,Clear,0.3,1,1
V02934,2024-09-01 12:00:00,12,560.2,34.1,Medium,Clear,1.58,1,0
V02935,2024-09-01 14:00:00,14,100.0,46.9,Medium,Clear,0.68,1,0
V02936,2024-09-01 16:00:00,16,104.9,3.1,Low,Cloudy,0.34,1,0
V02937,2024-09-01 18:00:00,18,1539.7,60.2,Medium,Clear,1.23,1,1
V02938,2024-09-01 20:00:00,20,719.4,106.2,High,Cloudy,1.35,1,0
V02939,2024-09-01 22:00:00,22,562.2,32.2,Medium,Clear,1.84,1,0
V02940,2024-09-02 00:00:00,0,1639.2,45.9,Low,Rain,0.43,0,1
V02941,2024-09-02 02:00:00,2,1469.3,34.3,Medium,Cloudy,0.89,1,1
V02942,2024-09-02 04:00:00,4,911.0,54.6,High,Storm,0.44,0,1
V02943,2024-09-02 06:00:00,6,768.0,131.4,High,Clear,0.24,0,0
V02944,2024-09-02 08:00:00,8,840.6,9.9,Low,Clear,2.29,1,0
V02945,2024-09-02 10:00:00,10,1002.2,3.0,Low,Rain,2.17,1,1
V02946,2024-09-02 12:00:00,12,1620.0,55.4,Medium,Rain,0.12,1,1
V02947,2024-09-02 14:00:00,14,1090.1,41.7,Low,Clear,1.04,1,0
V02948,2024-09-02 16:00:00,16,1226.7,96.7,High,Cloudy,2.56,1,0
V02949,2024-09-02 18:00:00,18,1426.2,100.0,Medium,Cloudy,1.89,1,1
V02950,2024-09-02 20:00:00,20,373.6,30.6,Medium,Clear,0.38,1,0
V02951,2024-09-02 22:00:00,22,1239.7,20.5,Low,Cloudy,2.78,1,0
V02952,2024-09-03 00:00:00,0,767.4,90.2,Medium,Clear,2.56,1,0
V02953,2024-09-03 02:00:00,2,100.0,103.5,High,Clear,1.31,1,0
V02954,2024-09-03 04:00:00,4,100.0,70.0,Medium,Rain,0.77,0,0
V02955,2024-09-03 06:00:00,6,441.8,20.3,Low,Clear,0.37,1,0
V02956,2024-09-03 08:00:00,8,1139.1,63.1,Low,Rain,0.99,0,1
V02957,2024-09-03 10:00:00,10,951.2,100.1,High,Cloudy,3.09,1,0
V02958,2024-09-03 12:00:00,12,983.0,84.7,High,Storm,0.39,1,1
V02959,2024-09-03 14:00:00,14,1777.9,20.4,Low,Clear,3.3,1,1
V02960,2024-09-03 16:00:00,16,328.9,52.7,Medium,Clear,1.82,1,0
V02961,2024-09-03 18:00:00,18,887.7,76.2,Low,Clear,0.99,1,0
V02962,2024-09-03 20:00:00,20,1037.0,22.7,Medium,Cloudy,2.58,1,1
V02963,2024-09-03 22:00:00,22,568.7,15.0,Low,Clear,0.96,1,0
V02964,2024-09-04 00:00:00,0,912.7,64.3,High,Cloudy,0.83,1,1
V02965,2024-09-04 02:00:00,2,180.0,69.7,High,Clear,2.21,1,1
V02966,2024-09-04 04:00:00,4,1534.5,34.6,Low,Clear,1.02,1,1
V02967,2024-09-04 06:00:00,6,593.3,74.0,Medium,Rain,0.96,1,0
V02968,2024-09-04 08:00:00,8,1814.1,46.5,Low,Rain,0.54,1,0
V02969,2024-09-04 10:00:00,10,885.4,36.5,Low,Clear,0.81,1,0
V02970,2024-09-04 12:00:00,12,1362.6,41.9,Low,Cloudy,3.61,1,0
V02971,2024-09-04 14:00:00,14,876.0,50.6,Low,Clear,0.03,1,1
V02972,2024-09-04 16:00:00,16,886.2,38.0,High,Rain,0.38,1,0
V02973,2024-09-04 18:00:00,18,637.2,61.8,Low,Clear,0.46,0,0
V02974,2024-09-04 20:00:00,20,953.6,59.3,High,Clear,0.89,1,0
V02975,2024-09-04 22:00:00,22,1043.1,23.9,Low,Clear,0.76,1,0
V02976,2024-09-05 00:00:00,0,547.1,58.5,Medium,Clear,1.17,1,0
V02977,2024-09-05 02:00:00,2,843.7,48.1,Medium,Rain,0.06,1,0
V02978,2024-09-05 04:00:00,4,625.5,92.2,High,Clear,1.16,1,0
V02979,2024-09-05 06:00:00,6,1934.8,38.5,Low,Clear,3.59,1,1
V02980,2024-09-05 08:00:00,8,859.6,27.8,Low,Clear,1.02,1,0
V02981,2024-09-05 10:00:00,10,1595.4,88.2,Medium,Clear,0.79,1,1
V02982,2024-09-05 12:00:00,12,812.0,67.7,Medium,Cloudy,0.91,1,1
V02983,2024-09-05 14:00:00,14,1016.7,57.6,Medium,Clear,0.69,1,0
V02984,2024-09-05 16:00:00,16,305.4,52.3,Low,Cloudy,1.82,0,0
V02985,2024-09-05 18:00:00,18,698.8,17.4,Low,Rain,1.33,1,0
V02986,2024-09-05 20:00:00,20,994.7,134.4,High,Clear,1.25,1,1
V02987,2024-09-05 22:00:00,22,1613.7,22.8,Medium,Rain,2.57,0,1
V02988,2024-09-06 00:00:00,0,999.9,52.8,Medium,Clear,1.84,0,1
V02989,2024-09-06 02:00:00,2,1522.7,27.8,Low,Clear,0.03,1,0
V02990,2024-09-06 04:00:00,4,1188.3,26.9,Low,Clear,0.67,1,1
V02991,2024-09-06 06:00:00,6,1632.3,68.6,High,Clear,0.22,1,0
V02992,2024-09-06 08:00:00,8,873.4,30.7,Medium,Clear,0.44,1,0
V02993,2024-09-06 10:00:00,10,1975.6,64.7,Low,Clear,0.55,0,1
V02994,2024-09-06 12:00:00,12,681.6,49.9,High,Rain,0.43,1,1
V02995,2024-09-06 14:00:00,14,555.1,74.6,Medium,Clear,1.9,1,1
V02996,2024-09-06 16:00:00,16,355.5,51.2,Low,Rain,1.66,1,0
V02997,2024-09-06 18:00:00,18,1949.0,40.5,Medium,Clear,0.67,1,1
V02998,2024-09-06 20:00:00,20,1268.8,63.3,Medium,Cloudy,1.61,1,0
V02999,2024-09-06 22:00:00,22,749.6,46.1,Medium,Clear,1.44,1,0
V03000,2024-09-07 00:00:00,0,1462.1,22.5,Medium,Clear,1.1,0,0
V03001,2024-09-07 02:00:00,2,1209.5,22.7,Medium,Clear,0.86,1,0
V03002,2024-09-07 04:00:00,4,1784.8,51.4,Low,Rain,2.06,1,1
V03003,2024-09-07 06:00:00,6,203.5,95.1,High,Rain,0.96,0,1
V03004,2024-09-07 08:00:00,8,780.6,56.1,Medium,Clear,1.22,1,0
V03005,2024-09-07 10:00:00,10,691.9,40.2,Medium,Cloudy,1.15,1,1
V03006,2024-09-07 12:00:00,12,100.0,45.2,Medium,Cloudy,0.58,1,0
V03007,2024-09-07 14:00:00,14,1377.1,41.9,Medium,Cloudy,0.54,0,0
V03008,2024-09-07 16:00:00,16,778.3,6.3,Medium,Clear,0.81,1,1
V03009,2024-09-07 18:00:00,18,1232.8,51.5,Medium,Cloudy,1.88,1,1
V03010,2024-09-07 20:00:00,20,1961.9,93.1,High,Rain,0.89,1,1
V03011,2024-09-07 22:00:00,22,741.0,81.7,High,Clear,0.09,1,0
V03012,2024-09-08 00:00:00,0,710.5,124.2,High,Clear,1.32,1,1
V03013,2024-09-08 02:00:00,2,953.4,9.9,Low,Clear,0.6,1,0
V03014,2024-09-08 04:00:00,4,1344.3,33.5,Medium,Rain,0.42,1,1
V03015,2024-09-08 06:00:00,6,645.0,53.3,Medium,Clear,1.73,1,0
V03016,2024-09-08 08:00:00,8,616.1,41.1,Low,Clear,1.72,0,1
V03017,2024-09-08 10:00:00,10,1375.7,32.5,High,Clear,1.11,0,0
V03018,2024-09-08 12:00:00,12,1070.4,50.1,Low,Rain,0.76,1,0
V03019,2024-09-08 14:00:00,14,100.0,41.2,Low,Cloudy,0.63,1,0
V03020,2024-09-08 16:00:00,16,348.6,0.0,Low,Clear,0.23,1,0
V03021,2024-09-08 18:00:00,18,1575.6,32.1,Low,Clear,0.03,1,1
V03022,2024-09-08 20:00:00,20,1080.9,14.8,Low,Rain,0.67,1,0
V03023,2024-09-08 22:00:00,22,557.0,38.7,Medium,Clear,0.69,1,0
V03024,2024-09-09 00:00:00,0,823.3,16.5,Medium,Clear,0.39,1,0
V03025,2024-09-09 02:00:00,2,906.0,45.4,Low,Storm,2.57,1,0
V03026,2024-09-09 04:00:00,4,1231.1,79.0,Low,Clear,0.58,1,1
V03027,2024-09-09 06:00:00,6,288.8,86.6,High,Clear,1.1,0,0
V03028,2024-09-09 08:00:00,8,521.6,0.0,Low,Clear,1.3,0,0
V03029,2024-09-09 10:00:00,10,1022.8,57.1,Medium,Cloudy,1.46,1,0
V03030,2024-09-09 12:00:00,12,855.1,45.1,Medium,Rain,0.51,1,0
V03031,2024-09-09 14:00:00,14,1157.3,22.5,Medium,Clear,0.74,1,0
V03032,2024-09-09 16:00:00,16,346.7,88.8,High,Cloudy,1.0,1,0
V03033,2024-09-09 18:00:00,18,1060.7,72.0,Medium,Rain,0.51,1,0
V03034,2024-09-09 20:00:00,20,1391.2,63.3,High,Rain,2.38,1,1
V03035,2024-09-09 22:00:00,22,1119.1,38.9,High,Clear,4.8,1,0
V03036,2024-09-10 00:00:00,0,962.6,0.0,Low,Clear,1.27,0,0
V03037,2024-09-10 02:00:00,2,856.9,18.4,Low,Rain,1.26,1,0
V03038,2024-09-10 04:00:00,4,524.3,31.1,Low,Clear,2.25,0,0
V03039,2024-09-10 06:00:00,6,867.6,37.1,Medium,Clear,1.88,1,0
V03040,2024-09-10 08:00:00,8,1466.9,32.9,Medium,Clear,0.96,1,1
V03041,2024-09-10 10:00:00,10,846.4,49.2,Low,Rain,3.41,1,0
V03042,2024-09-10 12:00:00,12,499.6,46.6,Low,Clear,0.54,1,0
V03043,2024-09-10 14:00:00,14,678.5,55.0,Medium,Clear,1.75,1,0
V03044,2024-09-10 16:00:00,16,990.4,70.4,Medium,Cloudy,0.73,1,0
V03045,2024-09-10 18:00:00,18,731.9,33.6,Medium,Clear,1.4,0,0
V03046,2024-09-10 20:00:00,20,1118.4,52.6,High,Clear,0.66,1,0
V03047,2024-09-10 22:00:00,22,1135.3,21.9,Low,Clear,3.33,1,1
V03048,2024-09-11 00:00:00,0,1300.0,35.2,Medium,Clear,2.34,0,0
V03049,2024-09-11 02:00:00,2,1540.6,28.7,High,Storm,1.34,1,1
V03050,2024-09-11 04:00:00,4,1348.1,36.4,Medium,Clear,1.91,1,1
V03051,2024-09-11 06:00:00,6,479.6,77.6,Medium,Rain,0.39,1,0
V03052,2024-09-11 08:00:00,8,493.4,70.0,Medium,Clear,0.18,1,0
V03053,2024-09-11 10:00:00,10,865.9,48.1,Low,Clear,0.52,1,0
V03054,2024-09-11 12:00:00,12,697.0,83.3,High,Clear,3.26,1,1
V03055,2024-09-11 14:00:00,14,387.8,86.2,Medium,Clear,0.66,1,1
V03056,2024-09-11 16:00:00,16,701.2,23.5,Medium,Clear,2.01,1,0
V03057,2024-09-11 18:00:00,18,686.5,25.9,Medium,Clear,0.79,1,0
V03058,2024-09-11 20:00:00,20,597.7,78.1,Medium,Storm,0.84,1,0
V03059,2024-09-11 22:00:00,22,757.9,35.7,Low,Clear,0.67,1,0
V03060,2024-09-12 00:00:00,0,1430.3,63.2,High,Rain,0.62,0,1
V03061,2024-09-12 02:00:00,2,989.7,63.8,Medium,Clear,1.89,1,1
V03062,2024-09-12 04:00:00,4,2012.3,24.0,Low,Clear,0.63,1,1
V03063,2024-09-12 06:00:00,6,976.7,29.1,Medium,Cloudy,0.62,1,0
V03064,2024-09-12 08:00:00,8,769.5,58.4,High,Clear,0.97,1,0
V03065,2024-09-12 10:00:00,10,901.9,58.0,Medium,Clear,0.74,1,0
V03066,2024-09-12 12:00:00,12,1015.4,55.1,Medium,Clear,0.43,1,0
V03067,2024-09-12 14:00:00,14,1095.9,87.9,Medium,Clear,1.73,1,0
V03068,2024-09-12 16:00:00,16,1834.5,72.7,High,Rain,1.18,1,1
V03069,2024-09-12 18:00:00,18,519.6,42.3,Medium,Clear,0.59,0,1
V03070,2024-09-12 20:00:00,20,1286.6,116.0,High,Storm,0.43,1,1
V03071,2024-09-12 22:00:00,22,993.5,59.6,Low,Clear,2.28,1,0
V03072,2024-09-13 00:00:00,0,193.0,83.6,High,Clear,0.26,0,0
V03073,2024-09-13 02:00:00,2,1246.8,41.0,High,Clear,1.55,1,0
V03074,2024-09-13 04:00:00,4,1470.4,29.7,Medium,Clear,0.08,0,1
V03075,2024-09-13 06:00:00,6,514.3,23.6,Medium,Rain,1.06,1,0
V03076,2024-09-13 08:00:00,8,896.0,35.9,Low,Rain,1.09,1,0
V03077,2024-09-13 10:00:00,10,123.6,37.3,Medium,Clear,0.21,1,0
V03078,2024-09-13 12:00:00,12,333.5,75.1,Low,Clear,0.23,1,0
V03079,2024-09-13 14:00:00,14,1371.6,0.0,Low,Rain,1.12,1,0
V03080,2024-09-13 16:00:00,16,690.1,51.0,High,Clear,0.22,1,1
V03081,2024-09-13 18:00:00,18,401.0,41.1,Low,Clear,2.67,1,0
V03082,2024-09-13 20:00:00,20,1003.3,63.0,Medium,Clear,0.6,1,0
V03083,2024-09-13 22:00:00,22,664.9,0.0,Low,Clear,3.03,1,0
V03084,2024-09-14 00:00:00,0,688.1,6.6,Medium,Clear,2.54,1,0
V03085,2024-09-14 02:00:00,2,1232.7,43.4,Medium,Clear,0.87,1,1
V03086,2024-09-14 04:00:00,4,377.2,68.9,Low,Rain,1.16,1,1
V03087,2024-09-14 06:00:00,6,492.6,97.2,Medium,Clear,0.32,0,0
V03088,2024-09-14 08:00:00,8,969.3,69.6,High,Rain,0.66,1,1
V03089,2024-09-14 10:00:00,10,1336.2,45.7,Medium,Cloudy,2.97,1,0
V03090,2024-09-14 12:00:00,12,1457.2,59.1,High,Clear,1.98,1,1
V03091,2024-09-14 14:00:00,14,600.7,65.8,Medium,Clear,0.78,1,0
V03092,2024-09-14 16:00:00,16,1321.8,88.2,Medium,Clear,1.16,1,1
V03093,2024-09-14 18:00:00,18,547.1,66.4,Low,Rain,0.5,1,1
V03094,2024-09-14 20:00:00,20,1721.8,34.3,Low,Clear,0.71,1,1
V03095,2024-09-14 22:00:00,22,389.8,59.0,High,Rain,1.53,1,1
V03096,2024-09-15 00:00:00,0,1497.8,50.2,Medium,Cloudy,0.72,1,1
V03097,2024-09-15 02:00:00,2,604.6,84.5,Medium,Cloudy,1.74,1,0
V03098,2024-09-15 04:00:00,4,1806.0,70.0,High,Clear,0.22,0,1
V03099,2024-09-15 06:00:00,6,1166.1,0.0,Low,Cloudy,1.52,1,0
V03100,2024-09-15 08:00:00,8,442.8,71.0,High,Cloudy,0.36,0,1
V03101,2024-09-15 10:00:00,10,665.0,28.0,Low,Cloudy,0.85,1,0
V03102,2024-09-15 12:00:00,12,1251.5,34.5,High,Clear,0.47,1,1
V03103,2024-09-15 14:00:00,14,1373.7,40.8,Low,Cloudy,1.52,1,0
V03104,2024-09-15 16:00:00,16,868.2,47.7,Low,Clear,0.25,0,1
V03105,2024-09-15 18:00:00,18,920.1,96.5,Medium,Cloudy,1.75,0,1
V03106,2024-09-15 20:00:00,20,1241.3,1.7,Low,Clear,0.97,1,0
V03107,2024-09-15 22:00:00,22,959.3,98.3,High,Clear,0.78,1,1
V03108,2024-09-16 00:00:00,0,317.9,74.2,Medium,Cloudy,0.54,1,0
V03109,2024-09-16 02:00:00,2,534.2,48.0,Low,Clear,0.65,1,0
V03110,2024-09-16 04:00:00,4,1005.8,9.8,Low,Cloudy,2.5,1,0
V03111,2024-09-16 06:00:00,6,1447.0,53.4,High,Cloudy,0.53,0,1
V03112,2024-09-16 08:00:00,8,1627.2,52.4,Medium,Cloudy,2.51,1,0
V03113,2024-09-16 10:00:00,10,1250.8,82.3,High,Cloudy,3.15,1,0
V03114,2024-09-16 12:00:00,12,1029.3,21.0,Low,Clear,0.77,1,1
V03115,2024-09-16 14:00:00,14,1237.0,112.3,High,Clear,0.18,0,0
V03116,2024-09-16 16:00:00,16,600.0,40.0,Medium,Cloudy,2.06,1,0
V03117,2024-09-16 18:00:00,18,831.0,2.7,Medium,Clear,2.04,1,0
V03118,2024-09-16 20:00:00,20,529.1,44.4,Medium,Clear,2.54,1,0
V03119,2024-09-16 22:00:00,22,338.1,47.0,Low,Clear,0.91,1,1
V03120,2024-09-17 00:00:00,0,1050.1,88.5,High,Clear,1.27,1,1
V03121,2024-09-17 02:00:00,2,983.5,88.4,High,Storm,0.64,1,0
V03122,2024-09-17 04:00:00,4,1209.4,87.3,Medium,Clear,0.61,1,0
V03123,2024-09-17 06:00:00,6,1145.8,52.1,High,Clear,1.21,1,1
V03124,2024-09-17 08:00:00,8,1009.2,24.4,Low,Rain,2.19,1,0
V03125,2024-09-17 10:00:00,10,1150.5,73.6,Low,Storm,1.83,1,1
V03126,2024-09-17 12:00:00,12,880.8,0.0,Low,Clear,1.0,1,0
V03127,2024-09-17 14:00:00,14,1085.8,48.7,Medium,Rain,2.34,1,1
V03128,2024-09-17 16:00:00,16,573.2,65.7,Low,Clear,0.26,1,0
V03129,2024-09-17 18:00:00,18,1066.4,80.4,Medium,Rain,5.15,1,1
V03130,2024-09-17 20:00:00,20,1200.8,51.5,Low,Clear,0.29,1,1
V03131,2024-09-17 22:00:00,22,598.6,67.1,Medium,Clear,0.93,1,0
V03132,2024-09-18 00:00:00,0,923.3,54.0,High,Clear,1.2,0,0
V03133,2024-09-18 02:00:00,2,619.4,84.3,Medium,Cloudy,1.24,0,0
V03134,2024-09-18 04:00:00,4,663.1,5.0,Low,Clear,2.16,1,0
V03135,2024-09-18 06:00:00,6,393.8,51.5,High,Clear,0.42,1,0
V03136,2024-09-18 08:00:00,8,1469.6,44.7,Low,Cloudy,1.31,1,1
V03137,2024-09-18 10:00:00,10,1379.6,67.7,High,Clear,1.72,1,1
V03138,2024-09-18 12:00:00,12,1141.8,55.2,Medium,Rain,2.4,1,1
V03139,2024-09-18 14:00:00,14,1787.5,60.8,Medium,Clear,0.76,1,0
V03140,2024-09-18 16:00:00,16,814.8,79.5,Low,Clear,1.1,1,0
V03141,2024-09-18 18:00:00,18,2264.3,90.8,High,Clear,0.98,1,1
V03142,2024-09-18 20:00:00,20,797.6,64.5,High,Clear,1.65,1,0
V03143,2024-09-18 22:00:00,22,1014.8,66.9,Medium,Clear,1.66,1,0
V03144,2024-09-19 00:00:00,0,721.0,59.2,High,Clear,0.73,0,0
V03145,2024-09-19 02:00:00,2,1067.5,102.8,High,Cloudy,0.96,1,0
V03146,2024-09-19 04:00:00,4,1276.0,36.6,Low,Clear,1.03,0,0
V03147,2024-09-19 06:00:00,6,848.7,60.0,Medium,Clear,0.35,1,0
V03148,2024-09-19 08:00:00,8,1699.5,0.0,Low,Rain,1.37,1,0
V03149,2024-09-19 10:00:00,10,1007.6,0.0,Medium,Clear,1.32,1,1
V03150,2024-09-19 12:00:00,12,1021.7,0.0,Low,Cloudy,0.35,1,0
V03151,2024-09-19 14:00:00,14,491.0,123.6,High,Rain,1.44,0,1
